"No.","Time","Source","Destination","Protocol","Length","Info"
"3029","317.442209713","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3031","317.851730121","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3033","318.057914516","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3035","318.262116322","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3037","318.573545338","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3039","318.773475689","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3041","318.978323499","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3043","319.285544984","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3045","319.490148691","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3047","319.797215291","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3049","320.002347086","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3051","320.309241521","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3052","320.309241996","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3055","320.514603315","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3057","320.718884079","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3059","320.923892637","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3061","321.208074626","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=1959517 Ack=1 Win=501 Len=1368 TSval=1403544461 TSecr=4005049161 [TCP segment of a reassembled PDU]"
"3063","321.208373416","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"3065","321.475653962","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=1960939 Ack=1 Win=501 Len=1368 TSval=1403544703 TSecr=4005049446 [TCP segment of a reassembled PDU]"
"3067","321.475809536","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"3069","321.551433959","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=1962361 Ack=1 Win=501 Len=1368 TSval=1403544737 TSecr=4005049446 [TCP segment of a reassembled PDU]"
"3071","321.551945960","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"3073","321.743616498","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3075","321.948617701","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3077","322.255748476","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3079","322.459752091","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3081","322.766935187","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3083","322.974228296","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=1970893 Ack=1 Win=501 Len=1368 TSval=1403546169 TSecr=4005051004 [TCP segment of a reassembled PDU]"
"3085","322.975073819","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"3087","323.279228250","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3089","323.484022728","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3091","323.688728456","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3093","323.995836923","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3095","324.200483481","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3097","324.507958106","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3099","324.713368806","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3101","324.918171862","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3103","325.224809881","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3105","325.429462803","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3107","325.634432080","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3109","325.941370284","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3111","326.147491539","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3113","326.352161807","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3115","326.659476240","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3117","326.675879021","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=1993645 Ack=1 Win=501 Len=1368 TSval=1403549865 TSecr=4005054589 [TCP segment of a reassembled PDU]"
"3119","326.676953047","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"3121","326.863108900","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3123","327.068320602","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3125","327.282866231","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3127","327.580312291","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3129","327.760037282","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=2000755 Ack=1 Win=501 Len=1368 TSval=1403551001 TSecr=4005055818 [TCP segment of a reassembled PDU]"
"3131","327.760829797","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"3133","328.000106460","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=2002177 Ack=1 Win=501 Len=1368 TSval=1403551237 TSecr=4005055998 [TCP segment of a reassembled PDU]"
"3135","328.002453130","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"3137","328.297146470","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3139","328.502096070","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3141","328.808680686","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3143","329.014448396","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3145","329.320528043","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3147","329.526156342","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3149","329.833273518","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3151","330.142601444","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3153","330.216172249","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=2014975 Ack=1 Win=501 Len=1368 TSval=1403553458 TSecr=4005058071 [TCP segment of a reassembled PDU]"
"3155","330.216374422","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"3157","330.446953056","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3159","330.754218899","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3161","330.959162604","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3163","331.266227442","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3165","331.471592644","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3167","331.676283650","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3169","331.983121856","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3171","332.188577708","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3173","332.362954077","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=2027773 Ack=1 Win=501 Len=1368 TSval=1403555608 TSecr=4005060426 [TCP segment of a reassembled PDU]"
"3175","332.363234991","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"3177","332.700719603","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3179","332.904652089","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3181","333.215437726","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3182","333.215438519","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3185","333.416629969","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3187","333.622070953","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3189","333.829716939","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3191","334.134232776","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3193","334.338665823","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3195","334.645508310","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3197","334.850682382","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3199","335.055142480","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3201","335.362406022","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3203","335.567076423","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3205","335.772378225","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3207","336.079824671","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3209","336.284227816","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3211","336.591125489","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3213","336.796097824","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3215","337.001099851","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3217","337.256757856","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3219","337.482781777","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=2059057 Ack=1 Win=501 Len=1368 TSval=1403560725 TSecr=4005065494 [TCP segment of a reassembled PDU]"
"3221","337.483665971","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"3223","337.725687085","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=2060479 Ack=1 Win=501 Len=1368 TSval=1403560967 TSecr=4005065721 [TCP segment of a reassembled PDU]"
"3225","337.725898727","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"3227","338.024768420","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3229","338.186481314","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=2063323 Ack=1 Win=501 Len=1368 TSval=1403561430 TSecr=4005066262 [TCP segment of a reassembled PDU]"
"3231","338.186622386","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"3233","338.434522121","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3235","338.742218318","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3237","338.946483690","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3239","339.258076761","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3241","339.458553253","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3243","339.766294245","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3244","339.766294379","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3247","339.971279276","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3249","340.175668094","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3251","340.482600348","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3253","340.687169158","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3255","340.881384859","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=2080387 Ack=1 Win=501 Len=1368 TSval=1403564122 TSecr=4005068924 [TCP segment of a reassembled PDU]"
"3257","340.882495404","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"3259","341.199487832","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3261","341.404216998","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3263","341.610035011","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3265","341.915999975","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3267","342.120854582","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3269","342.291605536","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=2088919 Ack=1 Win=501 Len=1368 TSval=1403565531 TSecr=4005070358 [TCP segment of a reassembled PDU]"
"3271","342.292313455","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"3273","342.514372378","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=2090341 Ack=1 Win=501 Len=1368 TSval=1403565741 TSecr=4005070530 [TCP segment of a reassembled PDU]"
"3275","342.514939158","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"3277","342.838935137","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3279","343.145888274","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3281","343.350193660","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3283","343.554990847","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3285","343.861872617","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3287","344.066456353","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3289","344.271983720","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3291","344.578889479","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3293","344.783838551","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3295","344.988189671","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3297","345.295675765","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3299","345.500857251","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3301","345.704927103","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3303","346.012072943","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3305","346.216884562","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3307","346.267537982","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=2113093 Ack=1 Win=501 Len=1368 TSval=1403569464 TSecr=4005074249 [TCP segment of a reassembled PDU]"
"3309","346.267703247","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"3311","346.421696000","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3313","347.041459146","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3314","347.041459521","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3315","347.041459622","88.99.245.8","172.21.0.134","TCP","120","[TCP Retransmission] 443  >  52454 [PSH, ACK] Seq=2118727 Ack=1 Win=501 Len=54 TSval=1403570245 TSecr=4005074659"
"3319","347.241136457","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3321","347.446629801","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3323","347.753797779","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3325","347.961630527","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3327","348.162545164","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3329","348.469176432","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3331","348.599069551","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3333","348.880103254","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3335","349.084208427","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3337","349.391750808","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3339","349.596121354","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3341","349.801038762","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3343","350.108886493","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3345","350.312879449","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3347","350.521992629","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3349","350.825263292","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3351","351.029922250","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3353","351.338073933","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3355","351.542428319","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3357","351.750074236","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3359","351.960968076","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3361","352.263710814","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3363","352.463853859","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3365","352.770599455","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3366","352.770600209","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3369","352.975415411","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3371","353.180162913","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"3373","353.701521359","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=2157175 Ack=1 Win=501 Len=1368 TSval=1403576614 TSecr=4005081417 [TCP segment of a reassembled PDU]"
"3375","353.702970927","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"3376","353.702971203","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
